       vid      speed    waitTime  roadId  probability  timestamp
1294   894  82.824516  114.368335       4     0.756576         36
1308  1674  43.936189  127.838950       4     0.833924         36



      vid      speed    waitTime  roadId  probability  timestamp
110   225  23.455879  132.843930       2     0.907698         37
157  1063  17.202987   46.297469       2     0.832133         37



       vid      speed    waitTime  roadId  probability  timestamp
139    274  63.268624  114.396835       6     0.945067         38
156   1588   0.078217  110.107637       6     0.997613         38
216    940   0.221478  132.332348       6     0.768594         38
330   1651  22.066140   16.988733       6     0.865190         38
391   1134  15.365372   63.140198       6     0.756568         38
514   1687  10.837931   44.359150       6     0.897126         38
891   1948  12.641291  145.673522       6     0.776542         38
978     73  32.074857  124.705693       6     0.851246         38
1015  1675   3.536473   52.384600       6     0.897911         38
1048  1822  69.986605  130.261928       6     0.881794         38



      vid      speed    waitTime  roadId  probability  timestamp
35   1797  52.984380  127.016456       5     0.795624         39
44   1510  17.082030    7.209596       5     0.894654         39
248  1109  17.120544   58.253399       5     0.850400         39
383   235  32.199466  110.983701       5     0.995203         39
412  1796  22.758190  111.379744       5     0.976462         39
437  1282  78.672366  126.042923       5     0.958689         39



       vid      speed    waitTime  roadId  probability  timestamp
38    1417   2.148724  149.377834       8     0.974624         40
207   1064  36.668096  133.305737       8     0.989874         40
244     37  13.899109    3.837469       8     0.828732         40
317    461   9.774682   26.722205       8     0.937049         40
323   1267  83.096562  147.192000       8     0.807187         40
413    689  11.608697  120.804158       8     0.771391         40
494   1281   0.832416  147.871921       8     0.776846         40
623    441  52.681170  141.904132       8     0.933588         40
757   1816  32.882784  145.652839       8     0.960612         40
790   1631  62.809313  142.344423       8     0.899656         40
1002  1168  57.985497  109.233480       8     0.938318         40
1015  1427  24.594613  117.347536       8     0.775578         40
1042   544  27.895625   77.460969       8     0.787076         40
1053   710  11.384839  137.772967       8     0.812841         40
1140  1358  35.273460  102.030398       8     0.750445         40
1167    76  66.646053  146.840356       8     0.905570         40
1181   205  18.922572  131.035294       8     0.788655         40
1270  1193  25.203149   46.089539       8     0.858669         40
1345   107   1.138614   24.169079       8     0.979805         40
1386  1268  23.301889   34.897244       8     0.855867         40
1494  1625  20.882058   87.960899       8     0.788612         40



      vid      speed    waitTime  roadId  probability  timestamp
51   1106  22.302853  134.149404       3     0.963366         41
64    844  11.835589  102.803613       3     0.952352         41
105   763  27.418859   90.156872       3     0.816804         41
169   346  29.353285   54.457657       3     0.892427         41
174  1524  52.335680  143.307241       3     0.771052         41
187   722  72.308820  131.177526       3     0.923092         41
252  1379  28.373176    1.894415       3     0.956586         41
323   857  52.657307  107.021497       3     0.960135         41
344   115  69.373901  100.774352       3     0.873326         41
410  1508  12.613972   12.858633       3     0.868464         41
431  1940  84.600831  104.845763       3     0.788960         41
440  1907  15.888912   55.657445       3     0.935177         41
473   456   5.664556   79.449246       3     0.752127         41



       vid      speed    waitTime  roadId  probability  timestamp
56      33  74.929660  129.774222       3     0.869854         42
69     560  18.305473   70.513044       3     0.958018         42
81    1188   5.935711   54.884433       3     0.873255         42
214   1508  20.526408   78.190566       3     0.983049         42
218    132  81.087598  104.562491       3     0.998995         42
281   1456  19.585018   51.309489       3     0.776614         42
382    934  20.821356    4.900732       3     0.863605         42
511    956  77.725169  136.988034       3     0.945823         42
600    230  24.613598  127.645628       3     0.866668         42
660    391  47.807861  133.937217       3     0.807737         42
727   1712  75.473870  122.509725       3     0.804979         42
903     93  12.732005  122.993827       3     0.798497         42
905   1594   3.373938  116.462771       3     0.904305         42
954     65  56.597633  142.109969       3     0.946338         42
1003  1323  86.474392  130.745102       3     0.988613         42



       vid      speed    waitTime  roadId  probability  timestamp
36    1463  19.939052   42.902871       9     0.875531         43
363    802   0.687391  123.199983       9     0.949534         43
409   1072   9.685353   54.345684       9     0.756715         43
469    285  70.599432  147.828051       9     0.973803         43
526    249  81.848059  122.911671       9     0.924174         43
577    486  20.468901   47.987586       9     0.839545         43
600    619   4.413867   97.238759       9     0.824462         43
632   1726  73.929772  109.336781       9     0.804113         43
665   1768   3.926920    0.765198       9     0.806672         43
729    881   2.380063   52.475285       9     0.838714         43
762   1607  28.225641   83.178521       9     0.904100         43
886    224  23.891501  128.336500       9     0.991267         43
1002   850  14.231738   99.413947       9     0.876037         43



      vid      speed    waitTime  roadId  probability  timestamp
73   1602  65.989284  148.882964       9     0.955913         44
130   544   0.163162  102.567908       9     0.834019         44
206    78  68.464860  143.695567       9     0.925619         44
338   986   5.687086  116.456744       9     0.838016         44
352  1289  13.553486   69.827609       9     0.787339         44
516  1934  79.257934  126.719474       9     0.756293         44
588    55  23.448610   56.633617       9     0.788081         44
592   417   6.675707  139.408634       9     0.931672         44
610   668  22.628498   12.257660       9     0.995240         44
693  1397   7.270070   92.521560       9     0.845573         44
700   994  24.735346   57.228615       9     0.793703         44
802   160  76.269859  113.243951       9     0.796214         44
